3.5742 0.8243
3.5783 0.66208
3.5877 0.49179
3.5904 0.31783
3.5899 0.15708
3.594 -0.0029361
3.5917 -0.18864
3.5929 -0.37361
3.5835 -0.56813
3.5777 -0.77365
3.5703 -0.97477
3.5598 -1.1355
3.5471 -1.3256
3.5302 -1.5091
3.5137 -1.6662
3.5063 -1.8666
3.476 -2.0347
3.4571 -2.1668
3.4348 -2.3342
3.4097 -2.5015
3.3888 -2.6138
3.3596 -2.8135
3.3282 -2.9919
3.2972 -3.1783
3.2698 -3.3809
3.2325 -3.5659
3.195 -3.731
3.1533 -3.8675
3.1168 -3.9872
3.0764 -4.0723
3.0349 -4.17
2.9929 -4.2602
2.949 -4.3586
2.9064 -4.4276
2.8593 -4.4408
2.8147 -4.4768
2.7689 -4.49
2.7248 -4.4892
2.6866 -4.5259
2.6319 -4.548
2.588 -4.5157
2.5448 -4.4804
2.4977 -4.4166
2.4548 -4.3123
2.4117 -4.2426
2.371 -4.1604
2.3305 -4.0767
2.2868 -3.9718
2.2486 -3.8602
2.2112 -3.756
2.1734 -3.6429
2.1405 -3.5394
2.1028 -3.466
2.0689 -3.3846
2.0362 -3.2355
2.0042 -3.1555
1.9713 -3.0623
1.9394 -2.9588
1.9237 -2.9111
1.8829 -2.8634
1.8535 -2.7305
1.8286 -2.5845
1.8038 -2.4465
1.78 -2.2101
1.7589 -2.0406
1.7401 -1.8725
1.7205 -1.6816
1.7073 -1.5018
1.6899 -1.3198
1.679 -1.1333
1.6702 -0.94762
1.6601 -0.76705
1.6536 -0.57253
1.6473 -0.40151
1.6463 -0.22021
1.6458 -0.043307
1.6452 0.12919
1.6452 0.32664
1.6508 0.53363
1.6573 0.75457
1.6655 0.98138
1.6763 1.1935
1.6901 1.388
1.706 1.5708
1.7223 1.7455
1.739 1.9275
1.7602 2.0919
1.7819 2.2476
1.806 2.3973
1.8323 2.5331
1.8557 2.6608
1.883 2.7951
1.9118 2.9258
1.9431 3.0454
1.9745 3.1504
2.0055 3.24
2.0391 3.3273
2.0729 3.4
2.1063 3.4851
2.1422 3.5783
2.179 3.6605
2.2147 3.7472
2.2531 3.8411
2.2926 3.9336
2.3321 4.0158
2.3719 4.1105
2.4137 4.192
2.4579 4.2742
2.499 4.3498
2.544 4.4034
2.5873 4.443
2.635 4.4812
2.6795 4.457
2.7216 4.4408
2.7672 4.4203
2.8161 4.3571
2.8517 4.327
2.8988 4.2859
2.9408 4.2111
2.9835 4.1215
3.0268 4.0151
3.0628 3.8741
3.103 3.7361
3.1391 3.5982
3.1729 3.4726
3.2097 3.342
3.2394 3.1915
3.2737 3.0542
3.3034 2.8847
3.3296 2.7115
3.3562 2.5544
3.3826 2.3621
3.4041 2.2006
3.4255 2.0582
3.4447 1.918
3.461 1.758
3.4807 1.6148
3.4977 1.424
3.5126 1.2023
3.5176 1.0107
3.5305 0.80962
3.5362 0.62465
3.5405 0.48812
3.5471 0.356
3.5468 0.19011
3.549 0.061657
3.5516 -0.11597
3.5485 -0.30755
3.5431 -0.47931
3.5396 -0.69071
3.5289 -0.88522
3.5214 -1.0445
3.5102 -1.2287
3.4936 -1.3888
3.4806 -1.529
3.4668 -1.7147
3.4462 -1.8842
3.4287 -2.031
3.4066 -2.2204
3.3813 -2.387
3.3577 -2.5265
3.3354 -2.721
3.3038 -2.9001
3.274 -3.055
3.2444 -3.1629
3.2079 -3.328
3.1746 -3.4484
3.1403 -3.5989
3.1155 -3.8176
3.0616 -3.9989
3.0231 -4.1127
2.981 -4.2111
2.938 -4.2727
2.8964 -4.2389
2.854 -4.2705
2.8098 -4.2801
2.7664 -4.2779
2.7257 -4.2852
2.6825 -4.3006
2.6388 -4.2991
2.5956 -4.2999
2.5526 -4.2911
2.5087 -4.1494
2.4676 -4.087
2.4245 -4.0209
2.3836 -3.9094
2.364 -3.905
2.3063 -3.8991
2.2665 -3.7809
2.2348 -3.7046
2.1959 -3.6268
2.1627 -3.4345
2.1288 -3.3611
2.0921 -3.2796
2.0626 -3.1614
2.0331 -3.0843
1.9999 -2.9933
1.9707 -2.8773
1.9435 -2.7841
1.9152 -2.6674
1.8885 -2.528
1.865 -2.3922
1.8408 -2.2527
1.8195 -2.0868
1.7985 -1.8916
1.7807 -1.7315
1.763 -1.5598
1.7499 -1.3836
1.7418 -1.2478
1.7227 -1.1054
1.713 -0.91899
1.7073 -0.73842
1.6994 -0.56446
1.6946 -0.35673
1.6923 -0.19892
1.6935 -0.045509
1.6916 0.12625
1.6937 0.31122
1.6957 0.5351
1.7035 0.75017
1.7122 0.9689
1.7229 1.1686
1.7396 1.333
1.7499 1.4886
1.7659 1.6537
1.7834 1.8189
1.8017 1.9929
1.8249 2.1573
1.8453 2.3019
1.8701 2.4457
1.897 2.5639
1.9199 2.6733
1.9493 2.7937
1.9783 2.8854
2.0074 2.9772
2.037 3.0829
2.0683 3.1724
2.1006 3.2708
2.1339 3.3713
2.1686 3.4726
2.2034 3.5548
2.2393 3.6297
2.2763 3.7229
2.3154 3.7963
2.3513 3.8705
2.3894 3.9725
2.4337 4.1457
2.4725 4.2044
2.513 4.2756
2.5578 4.3241
2.6184 4.2287
2.6416 4.1443
2.6843 4.1472
2.7291 4.1193
2.7677 4.1083
2.8094 4.2118
2.854 4.1773
2.8948 4.1347
2.9368 4.087
2.9794 3.9659
3.0149 3.8382
3.056 3.7244
3.093 3.5813
3.1243 3.4558
3.1594 3.3376
3.1941 3.182
3.2256 3.0264
3.2554 2.8678
3.2806 2.7063
3.3075 2.5397
3.3326 2.39
3.3562 2.252
3.3794 2.0897
3.3954 1.9195
3.416 1.7756
3.4356 1.5877
3.4478 1.4629
3.4602 1.3117
3.4751 1.1238
3.4814 0.94762
3.5023 0.73916
3.4983 0.51014
3.5023 0.33838
3.5054 0.21066
3.5064 0.080008
3.507 0.00073402
3.5061 -0.13579
3.507 -0.28994
3.5042 -0.49106
3.4952 -0.70319
3.4875 -0.88449
3.48 -1.0841
3.4656 -1.2691
3.4506 -1.4056
3.4395 -1.5825
3.4214 -1.7624
3.4016 -1.904
3.3847 -2.078
3.3594 -2.2608
3.3374 -2.3944
3.3147 -2.5485
3.2859 -2.7144
3.257 -2.8568
3.2307 -3.0271
3.1999 -3.2069
3.1658 -3.3655
3.1297 -3.4991
3.0942 -3.6304
3.0572 -3.7303
3.0193 -3.8029
2.9829 -3.8022
2.9406 -3.8675
2.9007 -3.9219
2.8621 -3.9813
2.8365 -4.1193
2.7807 -4.2272
2.7363 -4.2639
2.6937 -4.2566
2.6517 -4.2206
2.6128 -4.1266
2.5691 -4.0804
2.5307 -4.0342
2.4905 -4.0099
2.4468 -3.9681
2.4104 -3.8837
2.3728 -3.822
2.3324 -3.742
2.2939 -3.6238
2.2612 -3.5343
2.2264 -3.4513
2.1905 -3.342
2.1595 -3.2539
2.1263 -3.1724
2.0939 -3.0579
2.066 -2.9559
2.0351 -2.8619
2.0081 -2.7548
1.9818 -2.6579
1.9538 -2.5632
1.9294 -2.4399
1.9052 -2.318
1.883 -2.1852
1.8607 -2.031
1.8419 -1.8901
1.8239 -1.7426
1.8067 -1.5803
1.7928 -1.4167
1.7771 -1.2537
1.7659 -1.0548
1.7578 -0.86834
1.7492 -0.69438
1.7417 -0.51088
1.7408 -0.36921
1.7371 -0.24957
1.7351 -0.1079
1.7348 0.046977
1.7337 0.21654
1.736 0.44335
1.7427 0.67016
1.7517 0.88229
1.7608 1.0812
1.7743 1.2493
1.7869 1.3961
1.8017 1.5458
1.8174 1.7007
1.8349 1.8549
1.8546 2.02
1.8759 2.1756
1.8985 2.3188
1.9224 2.4443
1.9482 2.5625
1.9747 2.6513
2.0012 2.7452
2.0285 2.8428
2.0594 2.9265
2.0861 3.0308
2.1188 3.1306
2.1508 3.2091
2.1822 3.3009
2.2181 3.3904
2.2502 3.4558
2.2841 3.5504
2.3229 3.6341
2.3588 3.7068
2.3952 3.8095
2.4344 3.8866
2.4729 3.9593
2.514 4.043
2.5566 4.0877
2.5949 4.1039
2.6378 4.1127
2.6808 4.0841
2.7207 4.0488
2.7595 4.0422
2.8 4.0085
2.8399 3.9696
2.8804 3.9461
2.9223 3.8719
2.9578 3.778
2.9943 3.7002
3.0349 3.582
3.0672 3.4895
3.1018 3.3897
3.1366 3.2458
3.1657 3.1115
3.2031 2.9566
3.2267 2.7614
3.2518 2.6087
3.2811 2.4648
3.3029 2.274
3.3236 2.1411
3.3462 2.0105
3.3675 1.8328
3.3801 1.6706
3.3969 1.5348
3.417 1.3565
3.4264 1.1796
3.4342 1.0504
3.4469 0.88449
3.4546 0.70099
3.4618 0.55418
3.4672 0.3949
3.4678 0.24002
3.4679 0.12478
3.47 0.0044041
3.4707 -0.138
3.4698 -0.30241
3.4657 -0.5006
3.4593 -0.70466
3.4505 -0.89697
3.4405 -1.0834
3.4282 -1.2346
3.4163 -1.3895
3.4013 -1.562
3.3829 -1.7073
3.3686 -1.8732
3.3477 -2.045
3.3238 -2.1764
3.3047 -2.2285
3.2778 -2.409
3.2538 -2.5412
3.2289 -2.7225
3.2168 -3.0043
3.1635 -3.2304
3.1366 -3.3868
3.0987 -3.5189
3.0655 -3.6048
3.0303 -3.6099
2.991 -3.6972
2.9552 -3.7383
2.9182 -3.8
2.8781 -3.8396
2.8404 -3.8609
2.8013 -3.9116
2.7623 -3.9475
2.7228 -3.9703
2.6839 -3.996
2.6406 -3.996
2.6012 -3.9762
2.5623 -3.9527
2.5234 -3.9145
2.4841 -3.8595
2.4444 -3.8066
2.406 -3.7119
2.3706 -3.6209
2.3346 -3.5203
2.2985 -3.4058
2.2681 -3.328
2.2324 -3.2568
2.2019 -3.168
2.172 -3.1042
2.1378 -3.0315
2.1088 -2.9192
2.0815 -2.8355
2.052 -2.7357
2.0257 -2.6102
2.0009 -2.5074
1.9747 -2.3951
1.9516 -2.2688
1.9309 -2.1551
1.9095 -2.0354
1.8892 -1.9062
1.87 -1.7653
1.8532 -1.606
1.8386 -1.4445
1.8236 -1.2823
1.8127 -1.1135
1.8035 -0.96303
1.7932 -0.80522
1.7851 -0.62024
1.7809 -0.45289
1.7763 -0.29581
1.775 -0.13506
1.7768 0.00073402
1.7759 0.13212
1.7759 0.30682
1.78 0.48665
1.7857 0.6775
1.7938 0.8911
1.8058 1.0739
1.8155 1.2368
1.8289 1.4027
1.8455 1.6266
1.8603 1.7587
1.8781 1.9158
1.8976 2.053
1.9334 2.1
1.9384 2.1705
1.9639 2.2828
1.9876 2.3812
2.0115 2.4736
2.0404 2.6579
2.0645 2.7474
2.0931 2.8575
2.12 2.9691
2.1554 3.0667
2.1844 3.1563
2.2157 3.2319
2.2479 3.3273
2.2834 3.3838
2.3173 3.458
2.3508 3.546
2.3895 3.615
2.4225 3.6738
2.4601 3.778
2.5012 3.8389
2.5384 3.8639
2.576 3.9167
2.6201 3.9108
2.6563 3.8793
2.6938 3.8866
2.7354 3.869
2.7724 3.8411
2.81 3.8382
2.8503 3.7934
2.8873 3.7295
2.9262 3.6686
2.9616 3.5857
2.9951 3.4976
3.031 3.4029
3.066 3.2847
3.0989 3.1717
3.1291 3.0256
3.1569 2.8803
3.1861 2.7548
3.216 2.6109
3.2372 2.467
3.2618 2.3371
3.2868 2.1734
3.3073 1.9995
3.3255 1.8571
3.3439 1.6816
3.359 1.515
3.3732 1.3807
3.3884 1.2229
3.3972 1.0548
3.4077 0.91385
3.4186 0.7487
3.4227 0.5718
3.4264 0.44261
3.4329 0.29874
3.4343 0.16222
3.4327 0.057987
3.4349 -0.0712
3.4333 -0.23195
3.4321 -0.40004
3.4276 -0.58501
3.4191 -0.70539
3.4097 -0.89036
3.3989 -1.0805
3.3884 -1.2493
3.3898 -1.4981
3.3568 -1.7396
3.3373 -1.8769
3.3214 -2.0207
3.3009 -2.1698
3.2793 -2.2241
3.257 -2.3907
3.231 -2.5654
3.2041 -2.6953
3.1795 -2.8436
3.1461 -2.972
3.1158 -3.0572
3.0877 -3.1724
3.0531 -3.2928
3.0206 -3.3735
2.9879 -3.4932
2.9494 -3.5989
2.9126 -3.6569
2.8781 -3.7317
2.8384 -3.7728
2.8004 -3.7758
2.7627 -3.8066
2.7226 -3.811
2.6877 -3.8015
2.6504 -3.8154
2.6075 -3.811
2.5718 -3.7853
2.5341 -3.7824
2.4968 -3.7376
2.4584 -3.6664
2.4218 -3.6048
2.3839 -3.5115
2.3522 -3.4058
2.3191 -3.2847
2.285 -3.2062
2.2526 -3.1188
2.2232 -3.0476
2.1987 -2.9919
2.1614 -2.9229
2.1332 -2.826
2.106 -2.7137
2.0808 -2.6226
2.0548 -2.5067
2.029 -2.4127
2.0092 -2.3195
1.9818 -2.2116
1.9601 -2.0736
1.9412 -1.9363
1.9236 -1.8086
1.9065 -1.6648
1.8888 -1.5385
1.8739 -1.4056
1.8613 -1.2067
1.8497 -1.0526
1.8387 -0.8588
1.8292 -0.69365
